index,Long,Lat,UTM_X,UTM_Y
1310,127.07831499999999,37.542355,330229.83631544467,4156775.531455471
1311,127.0783132,37.5423553,330229.67796055693,4156775.567994863
1312,127.0783115,37.542355799999996,330229.5288946906,4156775.626545549
1313,127.07831019999999,37.5423563,330229.4151700367,4156775.684373684
1314,127.0783086,37.5423569,330229.275166336,4156775.7538397033
1315,127.078307,37.5423575,330229.1351626375,4156775.823305723
1316,127.0783053,37.5423581,330228.986323636,4156775.8929523854
1317,127.0783038,37.5423586,330228.8549283857,4156775.9511418054
1318,127.0783022,37.542358899999996,330228.7142441153,4156775.987319938
1319,127.07830059999999,37.5423593,330228.5737867034,4156776.0345940376
1320,127.0782988,37.5423596,330228.41543182964,4156776.071133453
1321,127.07829729999999,37.542360099999996,330228.2840365835,4156776.1293228827
1322,127.0782959,37.542360599999995,330228.16147664405,4156776.1873316737
1323,127.0782945,37.5423611,330228.0389167062,4156776.245340469
1324,127.0782928,37.5423617,330227.89007772296,4156776.314987151
1325,127.0782911,37.5423622,330227.74101187894,4156776.3735378725
1326,127.07828959999999,37.5423627,330227.6096166441,4156776.4317273125
1327,127.07828789999999,37.542363,330227.4600970815,4156776.4680861062
1328,127.07828629999999,37.5423634,330227.31963968615,4156776.5153602283
1329,127.07828459999999,37.5423638,330227.17034698767,4156776.5628149933
1330,127.07828289999999,37.5423641,330227.02082743123,4156776.5991737954
1331,127.0782816,37.5423645,330226.90687594697,4156776.6459059985
1332,127.07827959999999,37.542365,330226.73130420846,4156776.7049986627
1333,127.07827789999999,37.5423654,330226.58201151853,4156776.7524534385
1334,127.0782763,37.5423658,330226.44155413227,4156776.7997275754
1335,127.07827479999999,37.5423659,330226.30925145897,4156776.8135331743
1336,127.0782732,37.542366,330226.1681134861,4156776.827519419
1337,127.0782716,37.542366099999995,330226.02697551355,4156776.8415056644
1338,127.0782699,37.5423662,330225.8770022371,4156776.8556725574
1339,127.0782687,37.5423664,330225.77143233706,4156776.880032204
1340,127.0782672,37.5423666,330225.6393565315,4156776.90493378
1341,127.07826569999999,37.542367,330225.50773445424,4156776.9520272897
1342,127.0782641,37.542367399999996,330225.3672770766,4156776.9993014433
1343,127.0782627,37.5423677,330225.2442634377,4156777.035118348
1344,127.0782613,37.542367999999996,330225.12124980206,4156777.0709352554
1345,127.0782598,37.5423683,330224.98940086545,4156777.106932807
1346,127.07825829999999,37.542368599999996,330224.8575519277,4156777.1429303614
1347,127.0782569,37.5423689,330224.7345382972,4156777.1787472744
1348,127.0782555,37.5423693,330224.61175152834,4156777.225660154
1349,127.078254,37.5423697,330224.4801294613,4156777.27275368
1350,127.0782524,37.5423702,330224.3398989595,4156777.3311238186
1351,127.0782509,37.5423706,330224.20827689325,4156777.3782173498
1352,127.0782495,37.5423708,330224.0850364006,4156777.4029383054
1353,127.0782479,37.5423712,330223.94457903743,4156777.4502124847
1354,127.0782462,37.5423715,330223.7950595059,4156777.4865713473
1355,127.0782447,37.5423717,330223.66298371425,4156777.511472954
1356,127.07824319999999,37.542372,330223.53113478987,4156777.547470531
1357,127.0782416,37.5423723,330223.39045056514,4156777.583648754
1358,127.0782399,37.5423727,330223.24115790485,4156777.6311035906
1359,127.0782383,37.5423732,330223.1009274168,4156777.689473751
1360,127.0782368,37.5423736,330222.96930536465,4156777.7365673003
1361,127.07823529999999,37.542373999999995,330222.8376833115,4156777.7836608537
1362,127.0782337,37.5423745,330222.6974528285,4156777.8420310207
1363,127.078232,37.5423749,330222.5481601763,4156777.88948587
1364,127.0782304,37.5423754,330222.40792969696,4156777.947856043
1365,127.078229,37.542375799999995,330222.2851429533,4156777.9947689567
1366,127.0782272,37.5423761,330222.1267881363,4156778.031308496
1367,127.07822549999999,37.542376499999996,330221.97749549255,4156778.078763357
1368,127.07822379999999,37.5423768,330221.8279759792,4156778.115122255
1369,127.0782223,37.5423769,330221.6956733327,4156778.128927929
1370,127.0782206,37.5423773,330221.54638069274,4156778.176382797
1371,127.07821879999999,37.5423775,330221.38779901236,4156778.201826384
1372,127.0782169,37.542377699999996,330221.2203820342,4156778.2274506227
1373,127.0782155,37.5423779,330221.09714156075,4156778.252171623
1374,127.0782139,37.5423782,330220.95645735424,4156778.28834989
1375,127.07821229999999,37.5423785,330220.8157731488,4156778.3245281577
1376,127.0782107,37.542379,330220.67554268765,4156778.3828983596
1377,127.07820919999999,37.5423794,330220.5439206583,4156778.42999195
1378,127.07820799999999,37.5423798,330220.43880453194,4156778.4765435955
1379,127.0782067,37.542380099999995,330220.3246262353,4156778.512179925
1380,127.0782053,37.5423804,330220.2016126391,4156778.547996907
1381,127.0782036,37.542380699999995,330220.0520931404,4156778.5843558363
1382,127.0782019,37.5423812,330219.903027388,4156778.642906701
1383,127.07820059999999,37.5423816,330219.7890759673,4156778.689639005
1384,127.07819909999999,37.542381899999995,330219.65722707304,4156778.725636643
1385,127.0781974,37.5423821,330219.5074807095,4156778.750899619
1386,127.0781957,37.542382599999996,330219.3584149635,4156778.809450492
1387,127.0781942,37.5423829,330219.226566075,4156778.845448138
1388,127.07819269999999,37.542383099999995,330219.0944903127,4156778.8703498193
1389,127.0781909,37.542383199999996,330218.9356817801,4156778.8846974885
1390,127.0781892,37.5423834,330218.78593541874,4156778.9099604767
1391,127.0781878,37.542383799999996,330218.6631487071,4156778.956873446
1392,127.0781861,37.5423842,330218.51385609666,4156779.004328371
1393,127.0781847,37.5423845,330218.39084251196,4156779.0401453786
1394,127.078183,37.5423853,330218.24245739926,4156779.131984171
1395,127.0781816,37.5423858,330218.11989756743,4156779.189993114
1396,127.07817999999999,37.5423863,330217.9796671355,4156779.2483633626
1397,127.0781786,37.542386799999996,330217.8571073072,4156779.306372311
1398,127.078177,37.5423873,330217.7168768811,4156779.364742565
1399,127.0781753,37.5423877,330217.56758428254,4156779.412197506
1400,127.07817379999999,37.5423881,330217.4359622826,4156779.459291146
1401,127.07817229999999,37.542388599999995,330217.30456716125,4156779.517480754
1402,127.078171,37.542389,330217.1906157655,4156779.564213094
1403,127.07816919999999,37.5423895,330217.0327147469,4156779.6229446647
1404,127.0781676,37.542389899999996,330216.89225745574,4156779.670218965
1405,127.07816609999999,37.542389899999996,330216.7597279601,4156779.672928754
1406,127.0781645,37.5423901,330216.6188169192,4156779.6980111296
1407,127.0781627,37.5423903,330216.46023528033,4156779.723454812
1408,127.07816079999999,37.542390499999996,330216.29281834065,4156779.749079151
1409,127.0781593,37.5423907,330216.1607426014,4156779.7739808797
1410,127.07815749999999,37.5423908,330216.00193408586,4156779.7883286066
1411,127.07815579999999,37.5423912,330215.8526415032,4156779.835783579
1412,127.07815389999999,37.5423914,330215.6852245671,4156779.861407931
1413,127.0781523,37.542391599999995,330215.5443135316,4156779.8864903226
1414,127.07815049999999,37.542391699999996,330215.38550501864,4156779.9008380617
1415,127.0781488,37.5423918,330215.2355318075,4156779.9150051493
1416,127.078147,37.542392,330215.07695017563,4156779.9404488583
1417,127.07814549999999,37.5423924,330214.94532819616,4156779.987542539
1418,127.07814379999999,37.542392899999996,330214.7962625006,4156780.046093497
1419,127.0781421,37.5423933,330214.6469699261,4156780.093548492
1420,127.0781406,37.5423938,330214.5155748322,4156780.1517381454
1421,127.07813929999999,37.542394099999996,330214.40139658004,4156780.1873745588
