index,Long,Lat,UTM_X,UTM_Y
245,127.07999629999999,37.540706,330374.64671328163,4156589.5233082473
246,127.0799962,37.540704999999996,330374.6356112781,4156589.412529126
247,127.0799962,37.5407041,330374.6335714214,4156589.312665488
248,127.079996,37.5407031,330374.61363392125,4156589.2020668453
249,127.0799959,37.5407021,330374.60253191716,4156589.0912877237
250,127.0799959,37.5407012,330374.6004920603,4156588.9914240837
251,127.0799957,37.540700199999996,330374.5805545593,4156588.88082544
252,127.0799955,37.5406993,330374.5608437088,4156588.7813227563
253,127.0799952,37.540698299999995,330374.53207071015,4156588.6709045917
254,127.07999509999999,37.5406973,330374.5209687026,4156588.560125471
255,127.07999489999999,37.5406963,330374.50103119994,4156588.4495268273
256,127.0799947,37.5406954,330374.4813203478,4156588.350024143
257,127.07999439999999,37.5406945,330374.452773998,4156588.2507019374
258,127.0799941,37.5406936,330374.4242276476,4156588.1513797306
259,127.0799938,37.5406927,330374.39568129426,4156588.052057527
260,127.0799936,37.5406918,330374.3759704403,4156587.9525548425
261,127.0799935,37.5406909,330374.36509508366,4156587.852871682
262,127.07999319999999,37.54069,330374.3365487311,4156587.7535494766
263,127.07999299999999,37.5406891,330374.3168378738,4156587.6540467935
264,127.0799928,37.5406882,330374.2971270204,4156587.554544111
265,127.0799924,37.540687299999995,330374.25974516594,4156587.4554023826
266,127.0799921,37.5406865,330374.2314254623,4156587.3671761383
267,127.07999179999999,37.5406857,330374.20310575585,4156587.2789498926
268,127.0799914,37.5406848,330374.16572390153,4156587.1798081663
269,127.0799911,37.540684,330374.1374041962,4156587.0915819216
270,127.07999059999999,37.5406832,330374.0914134907,4156587.003716633
271,127.0799902,37.5406826,330374.0547115881,4156586.9378627855
272,127.0799899,37.540681899999996,330374.02661853225,4156586.860732501
273,127.0799893,37.5406812,330373.97201897705,4156586.7841436514
274,127.0799888,37.5406806,330373.9264815736,4156586.718470284
275,127.0799883,37.5406799,330373.8807175179,4156586.6417009556
276,127.0799876,37.5406793,330373.81750911253,4156586.5763885444
277,127.0799869,37.5406787,330373.7543007062,4156586.5110761337
278,127.0799864,37.5406781,330373.7087632997,4156586.4454027666
279,127.0799857,37.540677599999995,330373.6457815434,4156586.391186317
280,127.0799852,37.5406769,330373.60001748346,4156586.3144169897
281,127.07998459999999,37.5406763,330373.545644573,4156586.2489241036
282,127.0799838,37.5406756,330373.47337401274,4156586.172696213
283,127.0799832,37.540675,330373.4190011026,4156586.107203326
284,127.07998239999999,37.5406743,330373.34673053777,4156586.0309754377
285,127.07998169999999,37.5406737,330373.2835221237,4156585.96566303
286,127.07998099999999,37.5406731,330373.22031370865,4156585.9003506238
287,127.0799802,37.5406724,330373.1480431425,4156585.8241227367
288,127.0799795,37.5406718,330373.08483472536,4156585.7588103316
289,127.0799787,37.5406712,330373.01279080944,4156585.693678404
290,127.07997789999999,37.540670399999996,330372.9402935846,4156585.606354559
291,127.079977,37.540669699999995,330372.8591875109,4156585.530307154
292,127.0799761,37.540669099999995,330372.77830808866,4156585.4653557083
293,127.0799754,37.5406684,330372.7148730152,4156585.388947347
294,127.07997449999999,37.540667899999995,330372.63422024355,4156585.335091862
295,127.0799735,37.540667299999996,330372.5445053171,4156585.270320899
296,127.0799725,37.5406668,330372.4550170426,4156585.216645895
297,127.0799718,37.5406663,330372.39203527116,4156585.1624294566
298,127.07997089999999,37.5406657,330372.3111558417,4156585.097478016
299,127.0799701,37.5406653,330372.23956521903,4156585.0545380157
300,127.07996899999999,37.540665,330372.1416947468,4156585.023235415
301,127.0799682,37.5406646,330372.0701041247,4156584.9802954164
302,127.07996729999999,37.540664299999996,330371.9899046528,4156584.9486318594
303,127.0799663,37.540664,330371.90086967923,4156584.9171487824
304,127.07996539999999,37.540663699999996,330371.8206702059,4156584.885485226
305,127.0799643,37.5406635,330371.72302638646,4156584.8652785914
306,127.0799634,37.5406632,330371.6428269119,4156584.8336150353
307,127.0799624,37.5406629,330371.5537919357,4156584.802131964
308,127.0799613,37.5406626,330371.4559214575,4156584.7708293716
309,127.0799603,37.5406623,330371.3668864798,4156584.7393463003
310,127.07995919999999,37.5406621,330371.269242655,4156584.7191396714
311,127.0799582,37.540661899999996,330371.1804343309,4156584.6987525607
312,127.07995729999999,37.5406616,330371.1002348524,4156584.667089012
